Order_ID,Order_Date,Year,Month,Quarter,Region,State,Customer_Segment,Category,Product_Name,Quantity,Unit_Price,Unit_Cost,Discount,Sales,Cost,Profit,Profit_Margin
ORD-00170,2024-06-03,2024,6,Q2,Central,Himachal Pradesh,Consumer,Clothing,Formal Suit,3,252.0,125.51,0.1,756.0,376.53,379.47,50.19
ORD-00171,2023-07-05,2023,7,Q3,Central,Chhattisgarh,Corporate,Electronics,Smartphone X,4,675.0,556.08,0.25,2700.0,2224.32,475.68,17.62
ORD-00172,2024-04-04,2024,4,Q2,South,Telangana,Consumer,Beauty,Makeup Palette,4,65.0,26.12,0.0,260.0,104.48,155.52,59.82
ORD-00173,2024-03-27,2024,3,Q1,West,Rajasthan,Corporate,Food & Beverages,Energy Bars Box,3,25.5,12.36,0.15,76.5,37.08,39.42,51.53
ORD-00174,2023-05-22,2023,5,Q2,East,West Bengal,Corporate,Beauty,Anti-Aging Cream,2,80.75,38.06,0.15,161.5,76.12,85.38,52.87
ORD-00175,2023-05-08,2023,5,Q2,East,West Bengal,Corporate,Clothing,Formal Suit,3,224.0,124.69,0.2,672.0,374.07,297.93,44.33
ORD-00176,2023-08-16,2023,8,Q3,West,Rajasthan,Home Office,Furniture,Sofa Set,9,1200.0,593.17,0.0,10800.0,5338.53,5461.47,50.57
ORD-00177,2023-03-25,2023,3,Q1,East,Odisha,Consumer,Beauty,Hair Care Kit,3,55.0,19.57,0.0,165.0,58.71,106.29,64.42
ORD-00178,2024-04-28,2024,4,Q2,South,Andhra Pradesh,Consumer,Electronics,"Laptop Pro 15""",1,1200.0,826.8,0.0,1200.0,826.8,373.2,31.1
ORD-00179,2024-07-15,2024,7,Q3,Central,Himachal Pradesh,Consumer,Books,Business Strategy,5,38.0,11.69,0.0,190.0,58.45,131.55,69.24
ORD-00180,2024-10-16,2024,10,Q4,Central,Uttarakhand,Consumer,Books,Self-Help Guide,10,26.6,9.12,0.05,266.0,91.2,174.8,65.71
ORD-00181,2024-08-11,2024,8,Q3,South,Karnataka,Consumer,Electronics,Smartphone X,4,810.0,532.8,0.1,3240.0,2131.2,1108.8,34.22
ORD-00182,2024-11-15,2024,11,Q4,North,Uttarakhand,Home Office,Electronics,Tablet Air,9,427.5,262.21,0.05,3847.5,2359.89,1487.61,38.66
ORD-00183,2024-07-21,2024,7,Q3,North,Himachal Pradesh,Home Office,Electronics,"Smart TV 55""",6,700.0,380.65,0.0,4200.0,2283.9,1916.1,45.62
ORD-00184,2023-03-11,2023,3,Q1,East,Odisha,Corporate,Food & Beverages,Olive Oil Premium,6,22.0,7.88,0.0,132.0,47.28,84.72,64.18
ORD-00185,2023-12-13,2023,12,Q4,South,Andhra Pradesh,Home Office,Furniture,Standing Desk,3,550.0,287.73,0.0,1650.0,863.19,786.81,47.69
ORD-00186,2024-04-13,2024,4,Q2,North,Haryana,Consumer,Books,Data Science Handbook,6,33.75,15.02,0.25,202.5,90.12,112.38,55.5
ORD-00187,2024-07-10,2024,7,Q3,West,Rajasthan,Consumer,Food & Beverages,Green Tea Pack,6,9.6,3.82,0.2,57.6,22.92,34.68,60.21
ORD-00188,2024-11-02,2024,11,Q4,East,Bihar,Consumer,Clothing,Denim Jeans,8,48.0,21.75,0.2,384.0,174.0,210.0,54.69
ORD-00189,2023-07-11,2023,7,Q3,West,Goa,Consumer,Books,Fiction Bestseller,2,18.7,6.71,0.15,37.4,13.42,23.98,64.12
ORD-00190,2024-09-08,2024,9,Q3,South,Telangana,Consumer,Electronics,Smartphone X,5,900.0,555.64,0.0,4500.0,2778.2,1721.8,38.26
ORD-00191,2024-03-12,2024,3,Q1,South,Andhra Pradesh,Consumer,Electronics,Smartphone X,10,630.0,537.6,0.3,6300.0,5376.0,924.0,14.67
ORD-00192,2023-02-28,2023,2,Q1,North,Himachal Pradesh,Consumer,Books,Business Strategy,1,38.0,12.13,0.0,38.0,12.13,25.87,68.08
ORD-00193,2024-03-24,2024,3,Q1,North,Punjab,Consumer,Books,Fiction Bestseller,6,22.0,7.05,0.0,132.0,42.3,89.7,67.95
ORD-00194,2024-09-11,2024,9,Q3,South,Andhra Pradesh,Home Office,Clothing,Winter Jacket,10,120.0,54.27,0.0,1200.0,542.7,657.3,54.77
ORD-00195,2023-11-18,2023,11,Q4,East,Odisha,Home Office,Electronics,Wireless Headphones,8,237.5,124.96,0.05,1900.0,999.68,900.32,47.39
ORD-00196,2023-05-01,2023,5,Q2,East,Bihar,Corporate,Clothing,Formal Suit,5,252.0,136.48,0.1,1260.0,682.4,577.6,45.84
ORD-00197,2023-07-24,2023,7,Q3,North,Punjab,Home Office,Furniture,Sofa Set,2,1020.0,628.05,0.15,2040.0,1256.1,783.9,38.43
ORD-00198,2023-11-24,2023,11,Q4,East,West Bengal,Corporate,Clothing,Casual T-Shirt,3,21.25,8.34,0.15,63.75,25.02,38.73,60.75
ORD-00199,2024-10-15,2024,10,Q4,South,Kerala,Corporate,Electronics,Wireless Headphones,3,250.0,119.93,0.0,750.0,359.79,390.21,52.03
ORD-00200,2024-01-05,2024,1,Q1,Central,Himachal Pradesh,Consumer,Books,Tech Encyclopedia,3,49.5,17.26,0.1,148.5,51.78,96.72,65.13
ORD-00201,2023-11-13,2023,11,Q4,West,Goa,Corporate,Sports,Swimming Goggles,2,28.0,9.82,0.0,56.0,19.64,36.36,64.93
ORD-00202,2023-03-17,2023,3,Q1,West,Goa,Corporate,Clothing,Formal Suit,10,280.0,136.06,0.0,2800.0,1360.6,1439.4,51.41
ORD-00203,2024-03-19,2024,3,Q1,Central,Uttar Pradesh,Corporate,Food & Beverages,Green Tea Pack,3,12.0,4.17,0.0,36.0,12.51,23.49,65.25
ORD-00204,2023-08-19,2023,8,Q3,East,Assam,Home Office,Books,Fiction Bestseller,4,19.8,7.04,0.1,79.2,28.16,51.04,64.44
ORD-00205,2023-05-09,2023,5,Q2,East,Assam,Corporate,Food & Beverages,Protein Powder,10,33.75,17.38,0.25,337.5,173.8,163.7,48.5
ORD-00206,2024-11-05,2024,11,Q4,Central,Himachal Pradesh,Consumer,Beauty,Skincare Set,1,85.0,31.35,0.0,85.0,31.35,53.65,63.12
ORD-00207,2024-08-13,2024,8,Q3,East,Odisha,Corporate,Furniture,Office Chair,8,256.0,150.68,0.2,2048.0,1205.44,842.56,41.14
ORD-00208,2024-10-19,2024,10,Q4,East,Jharkhand,Consumer,Books,Self-Help Guide,5,26.6,9.17,0.05,133.0,45.85,87.15,65.53
ORD-00209,2023-06-11,2023,6,Q2,West,Goa,Consumer,Clothing,Formal Suit,3,280.0,132.84,0.0,840.0,398.52,441.48,52.56
ORD-00210,2023-12-20,2023,12,Q4,West,Gujarat,Corporate,Food & Beverages,Organic Coffee,6,18.0,5.77,0.0,108.0,34.62,73.38,67.94
ORD-00211,2024-04-05,2024,4,Q2,South,Karnataka,Consumer,Clothing,Denim Jeans,10,57.0,23.02,0.05,570.0,230.2,339.8,59.61
ORD-00212,2023-06-13,2023,6,Q2,East,Assam,Corporate,Electronics,Wireless Headphones,8,175.0,119.6,0.3,1400.0,956.8,443.2,31.66
ORD-00213,2023-11-12,2023,11,Q4,West,Maharashtra,Consumer,Furniture,Sofa Set,4,1200.0,591.17,0.0,4800.0,2364.68,2435.32,50.74
ORD-00214,2023-02-21,2023,2,Q1,East,Jharkhand,Corporate,Books,Self-Help Guide,5,26.6,9.31,0.05,133.0,46.55,86.45,65.0
ORD-00215,2024-03-17,2024,3,Q1,South,Kerala,Corporate,Sports,Tennis Racket,1,80.75,38.27,0.05,80.75,38.27,42.48,52.61
ORD-00216,2023-07-19,2023,7,Q3,East,Assam,Consumer,Furniture,Sofa Set,9,1200.0,629.35,0.0,10800.0,5664.15,5135.85,47.55
ORD-00217,2024-11-27,2024,11,Q4,Central,Uttar Pradesh,Consumer,Electronics,Smartphone X,6,810.0,542.61,0.1,4860.0,3255.66,1604.34,33.01
ORD-00218,2023-05-28,2023,5,Q2,South,Telangana,Corporate,Food & Beverages,Organic Coffee,1,18.0,5.9,0.0,18.0,5.9,12.1,67.22
ORD-00219,2024-04-30,2024,4,Q2,Central,Uttarakhand,Consumer,Beauty,Perfume Collection,6,90.0,44.18,0.25,540.0,265.08,274.92,50.91
ORD-00220,2024-02-07,2024,2,Q1,Central,Madhya Pradesh,Corporate,Food & Beverages,Olive Oil Premium,9,20.9,8.05,0.05,188.1,72.45,115.65,61.48
ORD-00221,2024-05-01,2024,5,Q2,North,Haryana,Consumer,Electronics,"Smart TV 55""",10,700.0,415.95,0.0,7000.0,4159.5,2840.5,40.58
ORD-00222,2024-12-05,2024,12,Q4,North,Uttarakhand,Consumer,Beauty,Anti-Aging Cream,10,95.0,36.3,0.0,950.0,363.0,587.0,61.79
ORD-00223,2024-05-06,2024,5,Q2,South,Telangana,Corporate,Food & Beverages,Energy Bars Box,3,24.0,11.69,0.2,72.0,35.07,36.93,51.29
ORD-00224,2024-08-09,2024,8,Q3,North,Punjab,Consumer,Clothing,Running Shoes,7,76.5,34.69,0.1,535.5,242.83,292.67,54.65
ORD-00225,2024-09-18,2024,9,Q3,West,Maharashtra,Corporate,Food & Beverages,Olive Oil Premium,6,15.4,7.98,0.3,92.4,47.88,44.52,48.18
ORD-00226,2024-01-21,2024,1,Q1,East,Odisha,Consumer,Food & Beverages,Olive Oil Premium,6,19.8,8.29,0.1,118.8,49.74,69.06,58.13
ORD-00227,2024-11-28,2024,11,Q4,East,Assam,Consumer,Beauty,Hair Care Kit,9,55.0,20.88,0.0,495.0,187.92,307.08,62.04
ORD-00228,2023-11-01,2023,11,Q4,East,Odisha,Corporate,Furniture,Sofa Set,6,1080.0,626.07,0.1,6480.0,3756.42,2723.58,42.03
ORD-00229,2023-10-08,2023,10,Q4,East,West Bengal,Corporate,Food & Beverages,Energy Bars Box,6,22.5,12.37,0.25,135.0,74.22,60.78,45.02
ORD-00230,2023-10-25,2023,10,Q4,North,Haryana,Home Office,Electronics,"Smart TV 55""",5,595.0,388.56,0.15,2975.0,1942.8,1032.2,34.7
ORD-00231,2024-07-05,2024,7,Q3,East,Assam,Corporate,Electronics,Tablet Air,10,450.0,238.77,0.0,4500.0,2387.7,2112.3,46.94
ORD-00232,2024-06-27,2024,6,Q2,South,Karnataka,Consumer,Furniture,Sofa Set,2,1080.0,578.25,0.1,2160.0,1156.5,1003.5,46.46
ORD-00233,2024-07-17,2024,7,Q3,South,Andhra Pradesh,Corporate,Beauty,Makeup Palette,8,58.5,25.64,0.1,468.0,205.12,262.88,56.17
ORD-00234,2023-10-22,2023,10,Q4,East,Bihar,Corporate,Beauty,Skincare Set,10,85.0,30.72,0.0,850.0,307.2,542.8,63.86
ORD-00235,2023-02-08,2023,2,Q1,South,Andhra Pradesh,Home Office,Electronics,"Laptop Pro 15""",7,1020.0,774.9,0.15,7140.0,5424.3,1715.7,24.03
ORD-00236,2023-10-24,2023,10,Q4,North,Delhi,Consumer,Food & Beverages,Green Tea Pack,5,11.4,4.06,0.05,57.0,20.3,36.7,64.39
ORD-00237,2024-06-20,2024,6,Q2,West,Gujarat,Home Office,Furniture,Standing Desk,2,550.0,286.47,0.0,1100.0,572.94,527.06,47.91
ORD-00238,2024-10-25,2024,10,Q4,East,Odisha,Consumer,Clothing,Casual T-Shirt,10,22.5,7.75,0.1,225.0,77.5,147.5,65.56
ORD-00239,2024-09-17,2024,9,Q3,West,Goa,Corporate,Electronics,"Laptop Pro 15""",3,840.0,798.2,0.3,2520.0,2394.6,125.4,4.98
ORD-00240,2023-09-12,2023,9,Q3,North,Haryana,Consumer,Furniture,Bookshelf,6,180.0,76.67,0.0,1080.0,460.02,619.98,57.41
ORD-00241,2023-01-12,2023,1,Q1,East,Bihar,Corporate,Electronics,"Laptop Pro 15""",8,1200.0,792.43,0.0,9600.0,6339.44,3260.56,33.96
ORD-00242,2024-05-29,2024,5,Q2,East,West Bengal,Corporate,Beauty,Hair Care Kit,10,55.0,20.91,0.0,550.0,209.1,340.9,61.98
ORD-00243,2024-05-04,2024,5,Q2,South,Andhra Pradesh,Corporate,Food & Beverages,Energy Bars Box,9,24.0,12.31,0.2,216.0,110.79,105.21,48.71
ORD-00244,2024-11-11,2024,11,Q4,South,Karnataka,Corporate,Food & Beverages,Organic Coffee,9,17.1,6.12,0.05,153.9,55.08,98.82,64.21
ORD-00245,2023-03-21,2023,3,Q1,Central,Uttar Pradesh,Consumer,Food & Beverages,Olive Oil Premium,4,19.8,7.72,0.1,79.2,30.88,48.32,61.01
ORD-00246,2023-12-02,2023,12,Q4,Central,Uttarakhand,Consumer,Clothing,Formal Suit,8,280.0,130.13,0.0,2240.0,1041.04,1198.96,53.52
ORD-00247,2023-02-26,2023,2,Q1,West,Gujarat,Corporate,Furniture,Office Chair,9,304.0,154.6,0.05,2736.0,1391.4,1344.6,49.14
ORD-00248,2023-01-23,2023,1,Q1,West,Rajasthan,Corporate,Sports,Swimming Goggles,2,28.0,9.84,0.0,56.0,19.68,36.32,64.86
ORD-00249,2023-03-07,2023,3,Q1,Central,Uttar Pradesh,Home Office,Electronics,"Smart TV 55""",1,700.0,387.2,0.0,700.0,387.2,312.8,44.69
ORD-00250,2023-05-19,2023,5,Q2,West,Rajasthan,Home Office,Furniture,Sofa Set,7,1200.0,627.85,0.0,8400.0,4394.95,4005.05,47.68
ORD-00251,2024-07-06,2024,7,Q3,South,Kerala,Consumer,Beauty,Makeup Palette,9,65.0,26.2,0.0,585.0,235.8,349.2,59.69
ORD-00252,2023-01-04,2023,1,Q1,North,Haryana,Consumer,Sports,Cycling Helmet,9,65.0,27.24,0.0,585.0,245.16,339.84,58.09
ORD-00253,2024-04-16,2024,4,Q2,East,Odisha,Consumer,Beauty,Skincare Set,1,72.25,29.76,0.15,72.25,29.76,42.49,58.81
ORD-00254,2023-01-17,2023,1,Q1,South,Karnataka,Consumer,Food & Beverages,Energy Bars Box,10,27.0,12.45,0.1,270.0,124.5,145.5,53.89
ORD-00255,2023-09-08,2023,9,Q3,North,Himachal Pradesh,Consumer,Food & Beverages,Organic Coffee,3,17.1,5.87,0.05,51.3,17.61,33.69,65.67
ORD-00256,2024-08-12,2024,8,Q3,East,Assam,Corporate,Sports,Tennis Racket,4,85.0,36.64,0.0,340.0,146.56,193.44,56.89
ORD-00257,2024-11-07,2024,11,Q4,Central,Chhattisgarh,Consumer,Clothing,Formal Suit,10,224.0,135.35,0.2,2240.0,1353.5,886.5,39.58
ORD-00258,2024-10-03,2024,10,Q4,West,Madhya Pradesh,Consumer,Beauty,Makeup Palette,9,65.0,24.79,0.0,585.0,223.11,361.89,61.86
ORD-00259,2023-06-02,2023,6,Q2,East,Jharkhand,Consumer,Food & Beverages,Protein Powder,4,45.0,18.37,0.0,180.0,73.48,106.52,59.18
ORD-00260,2024-04-19,2024,4,Q2,North,Uttarakhand,Consumer,Furniture,Coffee Table,3,220.0,92.67,0.0,660.0,278.01,381.99,57.88
ORD-00261,2023-12-05,2023,12,Q4,North,Himachal Pradesh,Corporate,Electronics,Wireless Headphones,1,250.0,122.08,0.0,250.0,122.08,127.92,51.17
ORD-00262,2024-09-09,2024,9,Q3,North,Delhi,Consumer,Sports,Swimming Goggles,4,26.6,10.37,0.05,106.4,41.48,64.92,61.02
ORD-00263,2023-12-07,2023,12,Q4,East,West Bengal,Consumer,Electronics,"Laptop Pro 15""",8,960.0,815.65,0.2,7680.0,6525.2,1154.8,15.04
ORD-00264,2024-12-21,2024,12,Q4,South,Andhra Pradesh,Home Office,Food & Beverages,Green Tea Pack,7,11.4,4.06,0.05,79.8,28.42,51.38,64.39
ORD-00265,2023-11-12,2023,11,Q4,East,Bihar,Corporate,Furniture,Office Chair,8,272.0,147.3,0.15,2176.0,1178.4,997.6,45.85
ORD-00266,2023-07-28,2023,7,Q3,East,Bihar,Consumer,Food & Beverages,Protein Powder,3,45.0,18.1,0.0,135.0,54.3,80.7,59.78
ORD-00267,2024-08-21,2024,8,Q3,Central,Uttarakhand,Consumer,Electronics,Wireless Headphones,7,225.0,116.95,0.1,1575.0,818.65,756.35,48.02
ORD-00268,2024-07-17,2024,7,Q3,East,Bihar,Corporate,Furniture,Sofa Set,8,1200.0,617.7,0.0,9600.0,4941.6,4658.4,48.52
ORD-00269,2023-06-23,2023,6,Q2,South,Telangana,Consumer,Beauty,Anti-Aging Cream,1,90.25,39.29,0.05,90.25,39.29,50.96,56.47
ORD-00270,2023-03-18,2023,3,Q1,North,Delhi,Consumer,Books,Business Strategy,2,32.3,11.41,0.15,64.6,22.82,41.78,64.67
ORD-00271,2024-06-01,2024,6,Q2,West,Rajasthan,Consumer,Food & Beverages,Olive Oil Premium,8,19.8,7.61,0.1,158.4,60.88,97.52,61.57
ORD-00272,2024-06-28,2024,6,Q2,Central,Uttarakhand,Consumer,Food & Beverages,Green Tea Pack,9,8.4,3.81,0.3,75.6,34.29,41.31,54.64
ORD-00273,2024-12-15,2024,12,Q4,West,Gujarat,Consumer,Electronics,Wireless Headphones,4,250.0,120.32,0.0,1000.0,481.28,518.72,51.87
ORD-00274,2023-12-29,2023,12,Q4,East,Jharkhand,Consumer,Beauty,Makeup Palette,10,65.0,25.49,0.0,650.0,254.9,395.1,60.78
ORD-00275,2023-11-04,2023,11,Q4,North,Delhi,Consumer,Clothing,Formal Suit,8,280.0,123.62,0.0,2240.0,988.96,1251.04,55.85
ORD-00276,2023-06-25,2023,6,Q2,North,Himachal Pradesh,Corporate,Food & Beverages,Green Tea Pack,10,8.4,4.19,0.3,84.0,41.9,42.1,50.12
ORD-00277,2024-06-24,2024,6,Q2,North,Punjab,Consumer,Books,Tech Encyclopedia,8,55.0,18.76,0.0,440.0,150.08,289.92,65.89
ORD-00278,2024-12-01,2024,12,Q4,East,Assam,Corporate,Electronics,Smartphone X,1,675.0,554.79,0.25,675.0,554.79,120.21,17.81
ORD-00279,2024-12-30,2024,12,Q4,West,Maharashtra,Consumer,Food & Beverages,Olive Oil Premium,7,19.8,8.03,0.1,138.6,56.21,82.39,59.44
ORD-00280,2024-01-29,2024,1,Q1,South,Tamil Nadu,Corporate,Beauty,Skincare Set,2,80.75,31.02,0.05,161.5,62.04,99.46,61.59
ORD-00281,2023-12-15,2023,12,Q4,Central,Himachal Pradesh,Home Office,Furniture,Bookshelf,1,162.0,77.13,0.1,162.0,77.13,84.87,52.39
ORD-00282,2024-04-06,2024,4,Q2,West,Gujarat,Consumer,Beauty,Makeup Palette,3,58.5,25.4,0.1,175.5,76.2,99.3,56.58
ORD-00283,2023-03-29,2023,3,Q1,Central,Madhya Pradesh,Corporate,Sports,Yoga Mat,5,35.0,12.25,0.0,175.0,61.25,113.75,65.0
ORD-00284,2024-10-11,2024,10,Q4,South,Andhra Pradesh,Consumer,Electronics,"Laptop Pro 15""",5,1140.0,820.91,0.05,5700.0,4104.55,1595.45,27.99
ORD-00285,2023-04-15,2023,4,Q2,South,Tamil Nadu,Consumer,Furniture,Coffee Table,9,209.0,90.5,0.05,1881.0,814.5,1066.5,56.7
ORD-00286,2023-12-29,2023,12,Q4,Central,Uttar Pradesh,Corporate,Books,Self-Help Guide,1,28.0,8.9,0.0,28.0,8.9,19.1,68.21
ORD-00287,2023-03-28,2023,3,Q1,Central,Chhattisgarh,Corporate,Electronics,"Smart TV 55""",3,700.0,392.05,0.0,2100.0,1176.15,923.85,43.99
ORD-00288,2024-05-19,2024,5,Q2,South,Tamil Nadu,Consumer,Clothing,Casual T-Shirt,8,21.25,7.89,0.15,170.0,63.12,106.88,62.87
ORD-00289,2023-09-10,2023,9,Q3,West,Madhya Pradesh,Corporate,Furniture,Standing Desk,5,550.0,277.08,0.0,2750.0,1385.4,1364.6,49.62
ORD-00290,2024-09-27,2024,9,Q3,West,Rajasthan,Consumer,Furniture,Coffee Table,3,220.0,95.98,0.0,660.0,287.94,372.06,56.37
ORD-00291,2024-12-12,2024,12,Q4,South,Andhra Pradesh,Consumer,Beauty,Hair Care Kit,5,46.75,20.27,0.15,233.75,101.35,132.4,56.64
ORD-00292,2024-08-12,2024,8,Q3,South,Kerala,Consumer,Books,Self-Help Guide,6,28.0,9.06,0.0,168.0,54.36,113.64,67.64
ORD-00293,2024-08-29,2024,8,Q3,Central,Chhattisgarh,Corporate,Food & Beverages,Energy Bars Box,4,28.5,11.75,0.05,114.0,47.0,67.0,58.77
ORD-00294,2024-12-10,2024,12,Q4,North,Himachal Pradesh,Corporate,Electronics,Smartphone X,4,900.0,530.98,0.0,3600.0,2123.92,1476.08,41.0
ORD-00295,2024-03-09,2024,3,Q1,West,Maharashtra,Consumer,Food & Beverages,Olive Oil Premium,7,20.9,8.34,0.05,146.3,58.38,87.92,60.1
ORD-00296,2024-12-09,2024,12,Q4,West,Madhya Pradesh,Consumer,Beauty,Anti-Aging Cream,10,85.5,36.42,0.1,855.0,364.2,490.8,57.4
ORD-00297,2023-09-12,2023,9,Q3,East,Odisha,Corporate,Electronics,"Smart TV 55""",6,525.0,397.22,0.25,3150.0,2383.32,766.68,24.34
ORD-00298,2023-01-11,2023,1,Q1,North,Haryana,Consumer,Sports,Swimming Goggles,10,25.2,9.72,0.1,252.0,97.2,154.8,61.43
ORD-00299,2024-01-19,2024,1,Q1,West,Goa,Corporate,Food & Beverages,Olive Oil Premium,3,22.0,7.62,0.0,66.0,22.86,43.14,65.36
ORD-00300,2023-04-18,2023,4,Q2,East,Jharkhand,Home Office,Electronics,Wireless Headphones,6,250.0,119.46,0.0,1500.0,716.76,783.24,52.22
ORD-00301,2023-07-31,2023,7,Q3,Central,Uttarakhand,Consumer,Electronics,"Smart TV 55""",6,700.0,381.79,0.0,4200.0,2290.74,1909.26,45.46
ORD-00302,2024-12-28,2024,12,Q4,North,Delhi,Corporate,Food & Beverages,Protein Powder,4,42.75,18.09,0.05,171.0,72.36,98.64,57.68
ORD-00303,2023-12-05,2023,12,Q4,Central,Uttarakhand,Home Office,Clothing,Denim Jeans,3,60.0,22.35,0.0,180.0,67.05,112.95,62.75
ORD-00304,2024-02-10,2024,2,Q1,North,Uttarakhand,Home Office,Furniture,Sofa Set,7,1200.0,582.89,0.0,8400.0,4080.23,4319.77,51.43
ORD-00305,2023-10-13,2023,10,Q4,North,Uttarakhand,Consumer,Beauty,Perfume Collection,6,120.0,44.81,0.0,720.0,268.86,451.14,62.66
ORD-00306,2023-09-26,2023,9,Q3,West,Madhya Pradesh,Home Office,Clothing,Denim Jeans,10,60.0,21.15,0.0,600.0,211.5,388.5,64.75
ORD-00307,2023-12-27,2023,12,Q4,West,Madhya Pradesh,Consumer,Sports,Tennis Racket,10,76.5,38.65,0.1,765.0,386.5,378.5,49.48
ORD-00308,2023-11-17,2023,11,Q4,North,Punjab,Consumer,Electronics,Wireless Headphones,9,250.0,121.16,0.0,2250.0,1090.44,1159.56,51.54
ORD-00309,2024-08-11,2024,8,Q3,West,Goa,Consumer,Food & Beverages,Protein Powder,9,45.0,17.62,0.0,405.0,158.58,246.42,60.84
ORD-00310,2023-07-11,2023,7,Q3,East,Jharkhand,Corporate,Books,Data Science Handbook,8,45.0,15.47,0.0,360.0,123.76,236.24,65.62
ORD-00311,2024-07-29,2024,7,Q3,Central,Uttarakhand,Consumer,Furniture,Sofa Set,8,1200.0,603.92,0.0,9600.0,4831.36,4768.64,49.67
ORD-00312,2023-08-14,2023,8,Q3,East,West Bengal,Consumer,Food & Beverages,Protein Powder,8,40.5,18.49,0.1,324.0,147.92,176.08,54.35
ORD-00313,2024-05-22,2024,5,Q2,Central,Himachal Pradesh,Consumer,Electronics,Tablet Air,6,427.5,256.42,0.05,2565.0,1538.52,1026.48,40.02
ORD-00314,2024-03-27,2024,3,Q1,Central,Chhattisgarh,Home Office,Electronics,Wireless Headphones,5,200.0,114.39,0.2,1000.0,571.95,428.05,42.8
ORD-00315,2023-09-27,2023,9,Q3,East,West Bengal,Consumer,Beauty,Perfume Collection,4,102.0,45.4,0.15,408.0,181.6,226.4,55.49
ORD-00316,2023-12-26,2023,12,Q4,Central,Uttarakhand,Consumer,Electronics,Wireless Headphones,4,212.5,120.84,0.15,850.0,483.36,366.64,43.13
ORD-00317,2024-06-29,2024,6,Q2,East,Assam,Corporate,Clothing,Casual T-Shirt,5,22.5,8.36,0.1,112.5,41.8,70.7,62.84
ORD-00318,2024-06-10,2024,6,Q2,North,Punjab,Home Office,Books,Data Science Handbook,5,36.0,14.44,0.2,180.0,72.2,107.8,59.89
ORD-00319,2023-05-16,2023,5,Q2,South,Karnataka,Corporate,Books,Self-Help Guide,8,28.0,9.12,0.0,224.0,72.96,151.04,67.43
ORD-00320,2024-10-04,2024,10,Q4,West,Goa,Consumer,Food & Beverages,Organic Coffee,7,17.1,5.87,0.05,119.7,41.09,78.61,65.67
ORD-00321,2024-01-13,2024,1,Q1,West,Goa,Consumer,Electronics,"Laptop Pro 15""",8,1080.0,815.78,0.1,8640.0,6526.24,2113.76,24.46
ORD-00322,2023-03-06,2023,3,Q1,Central,Uttarakhand,Consumer,Furniture,Standing Desk,8,550.0,289.19,0.0,4400.0,2313.52,2086.48,47.42
ORD-00323,2023-12-12,2023,12,Q4,Central,Himachal Pradesh,Consumer,Books,Fiction Bestseller,1,22.0,7.09,0.0,22.0,7.09,14.91,67.77
ORD-00324,2024-04-15,2024,4,Q2,North,Delhi,Home Office,Electronics,"Smart TV 55""",1,490.0,397.11,0.3,490.0,397.11,92.89,18.96
ORD-00325,2024-12-06,2024,12,Q4,South,Kerala,Consumer,Beauty,Hair Care Kit,2,49.5,19.5,0.1,99.0,39.0,60.0,60.61
ORD-00326,2024-01-16,2024,1,Q1,South,Tamil Nadu,Consumer,Clothing,Running Shoes,7,76.5,35.71,0.1,535.5,249.97,285.53,53.32
ORD-00327,2023-01-02,2023,1,Q1,South,Andhra Pradesh,Consumer,Food & Beverages,Olive Oil Premium,8,22.0,8.16,0.0,176.0,65.28,110.72,62.91
ORD-00328,2023-05-04,2023,5,Q2,West,Gujarat,Consumer,Clothing,Winter Jacket,2,120.0,54.27,0.0,240.0,108.54,131.46,54.78
ORD-00329,2023-11-03,2023,11,Q4,South,Andhra Pradesh,Corporate,Sports,Dumbbells Set,3,120.0,55.35,0.0,360.0,166.05,193.95,53.87
ORD-00330,2024-09-16,2024,9,Q3,South,Andhra Pradesh,Consumer,Clothing,Running Shoes,7,76.5,34.8,0.1,535.5,243.6,291.9,54.51
ORD-00331,2023-08-11,2023,8,Q3,North,Delhi,Consumer,Electronics,"Smart TV 55""",6,525.0,392.58,0.25,3150.0,2355.48,794.52,25.22
ORD-00332,2023-05-24,2023,5,Q2,South,Kerala,Corporate,Clothing,Formal Suit,10,238.0,127.2,0.15,2380.0,1272.0,1108.0,46.55
ORD-00333,2024-12-08,2024,12,Q4,North,Haryana,Consumer,Food & Beverages,Protein Powder,7,45.0,17.2,0.0,315.0,120.4,194.6,61.78
ORD-00334,2023-09-03,2023,9,Q3,West,Goa,Consumer,Furniture,Coffee Table,2,209.0,99.54,0.05,418.0,199.08,218.92,52.37
ORD-00335,2024-01-05,2024,1,Q1,East,Odisha,Consumer,Books,Self-Help Guide,6,26.6,8.71,0.05,159.6,52.26,107.34,67.26
ORD-00336,2024-04-27,2024,4,Q2,North,Delhi,Corporate,Electronics,Wireless Headphones,1,187.5,125.38,0.25,187.5,125.38,62.12,33.13
ORD-00337,2024-02-12,2024,2,Q1,Central,Madhya Pradesh,Corporate,Food & Beverages,Energy Bars Box,7,25.5,11.5,0.15,178.5,80.5,98.0,54.9
ORD-00338,2024-07-03,2024,7,Q3,Central,Himachal Pradesh,Consumer,Electronics,"Laptop Pro 15""",9,900.0,837.95,0.25,8100.0,7541.55,558.45,6.89
ORD-00339,2023-06-09,2023,6,Q2,Central,Madhya Pradesh,Consumer,Food & Beverages,Organic Coffee,5,16.2,6.14,0.1,81.0,30.7,50.3,62.1
